Voltage,Current,Temperature,Capacity,WhAccu,Cnt
4.18514,-0.02554,23.87099,0,0,2
4.18464,-0.04853,23.87099,0,-0.00001,2
4.18447,-0.05364,23.87099,0,-0.00001,2
4.1843,-0.05619,23.87099,0,-0.00002,2
4.1843,-0.05619,23.87099,-0.00001,-0.00002,2
4.1843,-0.05619,23.87099,-0.00001,-0.00003,2
4.1843,-0.05619,23.87099,-0.00001,-0.00004,2
4.1843,-0.05874,23.87099,-0.00001,-0.00004,2
4.1843,-0.05874,23.87099,-0.00001,-0.00005,2
4.1843,-0.05874,23.87099,-0.00001,-0.00006,2
4.17469,-0.51593,23.87099,-0.00002,-0.00007,2
4.16829,-0.77644,23.87099,-0.00004,-0.00015,2
4.1661,-0.85051,23.87099,-0.00006,-0.00024,2
4.16525,-0.8735,23.87099,-0.00008,-0.00034,2
4.16475,-0.87861,23.87099,-0.00011,-0.00044,2
4.16441,-0.88116,23.87099,-0.00013,-0.00054,2
4.16424,-0.88116,23.87099,-0.00016,-0.00065,2
4.16391,-0.88116,23.87099,-0.00018,-0.00075,2
4.16374,-0.88116,23.87099,-0.0002,-0.00085,2
4.16357,-0.88371,23.87099,-0.00023,-0.00095,2
4.16677,-0.72025,23.87099,-0.00025,-0.00106,2
4.16896,-0.6232,23.87099,-0.00027,-0.00113,2
4.16964,-0.60021,23.87099,-0.00029,-0.0012,2
4.16981,-0.59255,23.97615,-0.0003,-0.00127,2
4.16964,-0.58999,23.97615,-0.00032,-0.00134,2
4.16964,-0.58999,23.97615,-0.00034,-0.00141,2
4.16964,-0.58744,23.97615,-0.00035,-0.00148,2
4.16947,-0.58999,23.97615,-0.00037,-0.00154,2
4.16947,-0.58999,23.97615,-0.00039,-0.00161,2
4.16947,-0.58744,23.87099,-0.0004,-0.00168,2
4.17537,-0.29883,23.87099,-0.00042,-0.00174,2
4.18026,-0.09706,23.87099,-0.00042,-0.00176,2
4.18144,-0.05108,23.87099,-0.00042,-0.00177,2
4.18211,-0.03576,23.87099,-0.00043,-0.00178,2
4.18228,-0.03065,23.87099,-0.00043,-0.00178,2
4.18245,-0.03065,23.87099,-0.00043,-0.00178,2
4.18245,-0.03065,23.87099,-0.00043,-0.00179,2
4.18262,-0.02809,23.87099,-0.00043,-0.00179,2
4.18262,-0.03065,23.87099,-0.00043,-0.00179,2
4.18278,-0.02809,23.87099,-0.00043,-0.0018,2
4.18295,-0.02299,23.87099,-0.00043,-0.0018,2
4.18312,-0.01788,23.87099,-0.00043,-0.0018,2
4.18312,-0.01788,23.87099,-0.00043,-0.0018,2
4.18312,-0.01788,23.87099,-0.00043,-0.00181,2
4.18312,-0.01788,23.87099,-0.00043,-0.00181,2
4.18329,-0.01532,23.87099,-0.00043,-0.00181,2
4.18329,-0.01788,23.87099,-0.00043,-0.00181,2
4.18329,-0.01532,23.87099,-0.00044,-0.00181,2
4.18329,-0.01532,23.87099,-0.00044,-0.00182,2
4.18329,-0.01532,23.87099,-0.00044,-0.00182,2
4.17436,-0.45463,23.87099,-0.00044,-0.00183,2
4.16829,-0.69727,23.87099,-0.00045,-0.00189,2
4.1661,-0.77644,23.87099,-0.00047,-0.00198,2
4.16525,-0.79943,23.87099,-0.0005,-0.00207,2
4.16475,-0.80709,23.87099,-0.00052,-0.00217,2
4.16458,-0.80709,23.87099,-0.00054,-0.00226,2
4.16441,-0.80965,23.87099,-0.00056,-0.00235,2
4.16424,-0.80965,23.87099,-0.00059,-0.00244,2
4.16407,-0.80965,23.87099,-0.00061,-0.00254,2
4.16391,-0.80965,23.87099,-0.00063,-0.00263,2
4.16374,-0.80454,23.87099,-0.00065,-0.00272,2
4.16374,-0.80198,23.87099,-0.00068,-0.00282,2
4.16357,-0.80198,23.87099,-0.0007,-0.00291,2
4.16357,-0.80198,23.87099,-0.00072,-0.003,2
4.1634,-0.80198,23.87099,-0.00074,-0.00309,2
4.16323,-0.80198,23.87099,-0.00076,-0.00319,2
4.16323,-0.80198,23.87099,-0.00079,-0.00328,2
4.16306,-0.80198,23.87099,-0.00081,-0.00337,2
4.16289,-0.80198,23.87099,-0.00083,-0.00347,2
4.16289,-0.80198,23.87099,-0.00085,-0.00356,2
4.16289,-0.79688,23.87099,-0.00088,-0.00365,2
4.16289,-0.79432,23.87099,-0.0009,-0.00374,2
4.16273,-0.79177,23.87099,-0.00092,-0.00383,2
4.16273,-0.79177,23.87099,-0.00094,-0.00393,2
4.16256,-0.79177,23.87099,-0.00096,-0.00402,2
4.16256,-0.79177,23.87099,-0.00099,-0.00411,2
4.16256,-0.79177,23.87099,-0.00101,-0.0042,2
4.16239,-0.79177,23.87099,-0.00103,-0.00429,2
4.16222,-0.79177,23.87099,-0.00105,-0.00438,2
4.16222,-0.79177,23.87099,-0.00107,-0.00448,2
4.16222,-0.78666,23.87099,-0.0011,-0.00457,2
4.16222,-0.78411,23.87099,-0.00112,-0.00466,2
4.16222,-0.78411,23.87099,-0.00114,-0.00475,2
4.16205,-0.78411,23.87099,-0.00116,-0.00484,2
4.16205,-0.78411,23.87099,-0.00118,-0.00493,2
4.16188,-0.78411,23.87099,-0.00121,-0.00502,2
4.16188,-0.78411,23.87099,-0.00123,-0.00511,2
4.16171,-0.78411,23.87099,-0.00125,-0.0052,2
4.16171,-0.78411,23.87099,-0.00127,-0.00529,2
4.16155,-0.78411,23.87099,-0.00129,-0.00538,2
4.16171,-0.779,23.87099,-0.00131,-0.00547,2
4.16171,-0.77389,23.87099,-0.00134,-0.00556,2
4.16171,-0.77389,23.87099,-0.00136,-0.00565,2
4.16155,-0.77389,23.87099,-0.00138,-0.00574,2
4.16155,-0.77389,23.87099,-0.0014,-0.00584,2
4.16138,-0.77389,23.87099,-0.00142,-0.00592,2
4.16138,-0.77389,23.87099,-0.00144,-0.00601,2
4.16138,-0.77389,23.87099,-0.00146,-0.0061,2
4.16121,-0.77389,23.87099,-0.00149,-0.00619,2
4.16121,-0.77389,23.87099,-0.00151,-0.00628,2
4.16121,-0.76878,23.87099,-0.00153,-0.00637,2
4.16121,-0.76623,23.87099,-0.00155,-0.00646,2
4.16121,-0.76623,23.87099,-0.00157,-0.00655,2
4.16104,-0.76623,23.87099,-0.00159,-0.00663,2
4.16104,-0.76623,23.87099,-0.00161,-0.00672,2
4.16104,-0.76623,23.87099,-0.00164,-0.00681,2
4.16087,-0.76623,23.87099,-0.00166,-0.0069,2
4.16087,-0.76623,23.87099,-0.00168,-0.00699,2
4.16087,-0.76623,23.87099,-0.0017,-0.00708,2
4.1607,-0.76623,23.87099,-0.00172,-0.00717,2
4.16391,-0.61043,23.87099,-0.00174,-0.00725,2
4.16593,-0.52103,23.87099,-0.00176,-0.00732,2
4.1666,-0.49549,23.87099,-0.00177,-0.00737,2
4.16694,-0.49039,23.87099,-0.00178,-0.00743,2
4.16694,-0.48783,23.87099,-0.0018,-0.00749,2
4.16694,-0.48783,23.87099,-0.00181,-0.00754,2
4.16694,-0.48783,23.87099,-0.00183,-0.0076,2
4.16694,-0.48528,23.87099,-0.00184,-0.00766,2
4.16694,-0.48528,23.87099,-0.00185,-0.00771,2
4.16694,-0.48528,23.87099,-0.00187,-0.00777,2
4.16407,-0.6232,23.87099,-0.00188,-0.00783,2
4.16222,-0.70493,23.87099,-0.0019,-0.00791,2
4.16155,-0.73302,23.87099,-0.00192,-0.00799,2
4.16121,-0.73813,23.87099,-0.00194,-0.00808,2
4.16104,-0.74069,23.87099,-0.00196,-0.00816,2
4.16087,-0.74069,23.87099,-0.00198,-0.00825,2
4.16087,-0.74324,23.87099,-0.002,-0.00833,2
4.1607,-0.74069,23.87099,-0.00202,-0.00842,2
4.1607,-0.74069,23.87099,-0.00204,-0.0085,2
4.16053,-0.74069,23.87099,-0.00206,-0.00859,2
4.16374,-0.58744,23.87099,-0.00208,-0.00867,2
4.16559,-0.50571,23.87099,-0.0021,-0.00874,2
4.16627,-0.48017,23.87099,-0.00211,-0.00879,2
4.1666,-0.47251,23.87099,-0.00212,-0.00885,2
4.16677,-0.46995,23.87099,-0.00214,-0.0089,2
4.16677,-0.46995,23.87099,-0.00215,-0.00896,2
4.16677,-0.46995,23.87099,-0.00216,-0.00901,2
4.16677,-0.46995,23.87099,-0.00218,-0.00907,2
4.16677,-0.4674,23.87099,-0.00219,-0.00912,2
4.16677,-0.4674,23.87099,-0.0022,-0.00917,2
4.17619,0.19411,23.87099,-0.0022,-0.00917,2
4.18445,0.401,23.87099,-0.0022,-0.00914,2
4.18765,0.46996,23.87099,-0.00218,-0.00909,2
4.18883,0.49039,23.87099,-0.00217,-0.00903,2
4.18933,0.4955,23.87099,-0.00216,-0.00898,2
4.18967,0.4955,23.87099,-0.00214,-0.00892,2
4.18984,0.4955,23.87099,-0.00213,-0.00886,2
4.19018,0.4955,23.87099,-0.00211,-0.0088,2
4.19035,0.4955,23.87099,-0.0021,-0.00875,2
4.19051,0.49805,23.87099,-0.00209,-0.00869,2
4.19085,0.50061,23.87099,-0.00207,-0.00863,2
4.19102,0.50316,23.87099,-0.00206,-0.00857,2
4.19119,0.50316,23.87099,-0.00205,-0.00851,2
4.19136,0.50316,23.87099,-0.00203,-0.00845,2
4.19153,0.50316,23.87099,-0.00202,-0.00839,2
4.19169,0.50571,23.87099,-0.002,-0.00834,2
4.19186,0.50316,23.87099,-0.00199,-0.00828,2
4.19186,0.50316,23.87099,-0.00198,-0.00822,2
4.19203,0.50571,23.87099,-0.00196,-0.00816,2
4.1922,0.50571,23.87099,-0.00195,-0.0081,2
4.1949,0.63087,23.87099,-0.00193,-0.00804,2
4.19658,0.69727,23.87099,-0.00191,-0.00796,2
4.19743,0.71771,23.87099,-0.00189,-0.00788,2
4.19776,0.72537,23.87099,-0.00187,-0.0078,2
4.19793,0.72537,23.87099,-0.00185,-0.00771,2
4.1981,0.72537,23.87099,-0.00183,-0.00763,2
4.19827,0.72537,23.87099,-0.00181,-0.00754,2
4.19844,0.72792,23.87099,-0.00179,-0.00746,2
4.19861,0.72537,23.87099,-0.00177,-0.00737,2
4.19877,0.72792,23.87099,-0.00175,-0.00729,2
4.20231,1.46351,23.87099,-0.00173,-0.0072,2
4.20046,0.95268,23.87099,-0.0017,-0.00706,2
4.20012,0.8071,23.87099,-0.00168,-0.00696,2
4.19995,0.76113,23.87099,-0.00165,-0.00687,2
4.19995,0.7458,23.87099,-0.00163,-0.00678,2
4.19995,0.73814,23.87099,-0.00161,-0.0067,2
4.19995,0.73303,23.87099,-0.00159,-0.00661,2
4.19995,0.72792,23.87099,-0.00157,-0.00653,2
4.19995,0.72281,23.87099,-0.00155,-0.00644,2
4.19995,0.71515,23.87099,-0.00153,-0.00636,2
4.19962,0.69727,23.87099,-0.00151,-0.00628,2
4.19979,0.70494,23.87099,-0.00149,-0.0062,2
4.19995,0.70238,23.87099,-0.00147,-0.00611,2
4.19995,0.69983,23.87099,-0.00145,-0.00603,2
4.19995,0.69472,23.87099,-0.00143,-0.00595,2
4.19995,0.68961,23.87099,-0.00142,-0.00587,2
4.19995,0.68706,23.87099,-0.0014,-0.00579,2
4.19995,0.68195,23.87099,-0.00138,-0.00571,2
4.19995,0.67939,23.87099,-0.00136,-0.00563,2
4.19995,0.67429,23.87099,-0.00134,-0.00555,2
4.19911,0.63597,23.87099,-0.00132,-0.00547,2
4.19962,0.65641,23.87099,-0.0013,-0.0054,2
4.19979,0.66152,23.97615,-0.00128,-0.00532,2
4.19995,0.65896,23.97615,-0.00127,-0.00524,2
4.19995,0.65641,23.97615,-0.00125,-0.00516,2
4.19995,0.65385,23.97615,-0.00123,-0.00509,2
4.19995,0.6513,23.97615,-0.00121,-0.00501,2
4.19995,0.64619,23.97615,-0.00119,-0.00494,2
4.19995,0.64364,23.97615,-0.00118,-0.00486,2
4.19995,0.63853,23.97615,-0.00116,-0.00479,2
4.2008,0.67429,23.97615,-0.00114,-0.00471,2
4.20012,0.64108,23.97615,-0.00112,-0.00463,2
4.19995,0.63087,23.97615,-0.0011,-0.00456,2
4.19995,0.62576,23.97615,-0.00109,-0.00449,2
4.19995,0.6232,23.97615,-0.00107,-0.00441,2
4.19995,0.62065,23.97615,-0.00105,-0.00434,2
4.19995,0.6181,23.97615,-0.00103,-0.00427,2
4.19995,0.61554,23.97615,-0.00102,-0.0042,2
4.19995,0.61299,23.97615,-0.001,-0.00412,2
4.19995,0.61043,23.97615,-0.00098,-0.00405,2
4.19894,0.56446,23.97615,-0.00097,-0.00398,2
4.19962,0.59511,23.97615,-0.00095,-0.00392,2
4.19979,0.60022,23.97615,-0.00093,-0.00385,2
4.19995,0.60022,23.97615,-0.00092,-0.00378,2
4.19995,0.59766,23.97615,-0.0009,-0.00371,2
4.19995,0.59511,23.97615,-0.00088,-0.00364,2
4.19995,0.59255,23.97615,-0.00087,-0.00357,2
4.19995,0.59,23.97615,-0.00085,-0.0035,2
4.19995,0.58745,23.97615,-0.00084,-0.00343,2
4.19995,0.58489,23.97615,-0.00082,-0.00336,2
4.19776,0.48273,23.97615,-0.0008,-0.0033,2
4.19844,0.51593,23.97615,-0.00079,-0.00324,2
4.19877,0.53126,23.97615,-0.00078,-0.00318,2
4.19894,0.53381,23.97615,-0.00076,-0.00312,2
4.19894,0.53381,23.97615,-0.00075,-0.00306,2
4.19894,0.53381,23.97615,-0.00073,-0.00299,2
4.19911,0.53636,23.97615,-0.00072,-0.00293,2
4.19911,0.53381,23.97615,-0.0007,-0.00287,2
4.19911,0.53381,23.97615,-0.00069,-0.00281,2
4.19911,0.53381,23.97615,-0.00067,-0.00274,2
4.19911,0.53381,23.97615,-0.00066,-0.00268,2
4.19928,0.53381,23.97615,-0.00064,-0.00262,2
4.19928,0.53381,23.97615,-0.00063,-0.00256,2
