Voltage,Current,Temperature,Capacity,WhAccu,Cnt
3.5793,0,-17.56147,0,0,1
3.58115,0,-14.09124,0,0,1
3.58267,0,-10.30554,0,0,1
3.58351,0,-6.62499,0,0,1
3.58436,0,-2.94444,0,0,1
3.5852,0,0.21032,0,0,1
3.58672,0,3.36507,0,0,1
3.58874,0,6.51983,0,0,1
3.5916,0,9.46427,0,0,1
3.59565,0,12.51387,0,0,1
3.60104,0,15.35315,0,0,1
3.60796,0,18.08727,0,0,1
3.61621,0,19.87496,0,0,1
3.62464,0,20.2956,0,0,1
3.63223,0,19.98012,0,0,1
3.63863,0,20.50591,0,0,1
3.64386,0,22.08329,0,0,1
3.64774,0,23.02972,0,0,1
3.65094,0,22.8194,0,0,1
3.65364,0,22.29361,0,0,1
3.656,0,21.87297,0,0,1
3.65785,0,22.39877,0,0,1
3.65954,0,23.45035,0,0,1
3.66088,0,23.76583,0,0,1
3.66223,0,23.34519,0,0,1
3.66324,0,23.02972,0,0,1
3.66409,0,22.60908,0,0,1
3.66476,0,23.13488,0,0,1
3.66544,0,23.66067,0,0,1
3.66594,0,23.97615,0,0,1
3.66645,0,23.66067,0,0,1
3.66678,0,23.24004,0,0,1
3.66712,0,23.02972,0,0,1
3.66729,0,23.24004,0,0,1
3.66763,0,23.76583,0,0,1
3.6678,0,23.87099,0,0,1
3.66796,0,23.66067,0,0,1
3.66813,0,23.45035,0,0,1
3.6683,0,23.34519,0,0,1
3.66847,0,23.55551,0,0,1
3.66847,0,23.76583,0,0,1
3.66864,0,23.87099,0,0,1
3.66881,0,23.76583,0,0,1
3.66881,0,23.66067,0,0,1
3.66898,0,23.55551,0,0,1
3.66898,0,23.55551,0,0,1
3.66914,0,23.76583,0,0,1
3.66914,0,23.87099,0,0,1
3.66914,0,23.87099,0,0,1
3.66931,0,23.66067,0,0,1
3.66931,0,23.66067,0,0,1
3.66948,0,23.55551,0,0,1
3.66948,0,23.66067,0,0,1
3.66948,0,23.76583,0,0,1
3.66965,0,23.76583,0,0,1
3.66965,0,23.76583,0,0,1
3.66965,0,23.55551,0,0,1
3.66965,0,23.76583,0,0,1
3.66965,0,23.76583,0,0,1
3.66965,0,23.87099,0,0,1
3.66965,0,23.87099,0,0,1
3.78613,2.99853,23.97615,0.04998,0.18832,1
3.80905,2.99853,24.0813,0.09995,0.37812,1
3.83231,3.00108,24.18646,0.14993,0.56905,1
3.85524,2.99853,24.29162,0.19991,0.76116,1
3.87614,2.99853,24.50194,0.24988,0.95436,1
3.89586,2.99853,24.50194,0.29986,1.14857,1
3.91525,2.99853,24.6071,0.34983,1.34376,1
3.93446,2.99853,24.71226,0.39981,1.53991,1
3.95318,2.99853,24.71226,0.44979,1.73702,1
3.97138,2.99853,24.71226,0.49977,1.93504,1
3.98908,2.99853,24.81741,0.54974,2.13395,1
4.00661,2.99853,24.81741,0.59972,2.33376,1
4.0238,2.99853,24.81741,0.64969,2.53443,1
4.04133,2.99853,24.92257,0.69967,2.73596,1
4.05971,2.99853,24.92257,0.74965,2.9384,1
4.07926,2.99853,24.81741,0.79963,3.14178,1
4.10033,2.99853,24.81741,0.84961,3.34618,1
4.12275,2.99853,24.81741,0.89959,3.55165,1
4.14584,2.99853,24.92257,0.94956,3.75826,1
4.16961,3.00108,24.81741,0.99954,3.96605,1
4.19287,2.99853,24.81741,1.04951,4.17501,1
4.19995,2.62052,24.81741,1.097,4.37441,1
4.19995,2.31658,24.81741,1.13797,4.54649,1
4.19979,2.10204,24.6071,1.1747,4.70073,1
4.19995,1.94623,24.71226,1.20838,4.84218,1
4.19979,1.81853,24.71226,1.23971,4.97378,1
4.19979,1.7087,24.50194,1.26908,5.09713,1
4.19979,1.61165,24.50194,1.2967,5.21313,1
4.19979,1.51714,24.50194,1.32274,5.32248,1
4.19979,1.4303,24.39678,1.34731,5.42564,1
4.19979,1.34602,24.29162,1.37045,5.52286,1
4.19979,1.26429,24.39678,1.39223,5.6143,1
4.19979,1.18511,24.39678,1.41265,5.70007,1
4.19979,1.10593,24.29162,1.43175,5.7803,1
4.19979,1.02675,24.18646,1.44952,5.85492,1
