Voltage,Current,Temperature,Capacity,WhAccu,Cnt
4.19169,0,-0.52579,0,0,1
4.19169,0,-0.63095,0,0,1
4.19169,0,-0.63095,0,0,1
4.19169,0,-0.52579,0,0,1
4.19169,0,-0.63095,0,0,1
4.19169,0,-0.63095,0,0,1
4.19169,0,-0.63095,0,0,1
3.90989,-3.00106,-0.63095,-0.00834,-0.03278,1
3.89253,-3.00106,-0.52579,-0.01668,-0.06531,1
3.88157,-2.9985,-0.52579,-0.02501,-0.0977,1
3.87415,-3.00106,-0.52579,-0.03335,-0.13002,1
3.86893,-3.00106,-0.42063,-0.04168,-0.16228,1
3.86505,-2.9985,-0.31548,-0.05001,-0.19452,1
3.86219,-3.00106,-0.21032,-0.05835,-0.22672,1
3.85999,-2.9985,-0.10516,-0.06668,-0.25888,1
3.85814,-3.00106,-0.10516,-0.07502,-0.29105,1
3.85679,-3.00106,0,-0.08335,-0.32318,1
3.85544,-3.00106,0,-0.09168,-0.35533,1
3.85443,-3.00106,0.10516,-0.10001,-0.38745,1
3.85359,-3.00106,0.10516,-0.10835,-0.41957,1
3.85258,-3.00106,0.10516,-0.11668,-0.45168,1
3.85174,-3.00106,0.10516,-0.12501,-0.48378,1
3.85089,-3.00106,0.10516,-0.13335,-0.51588,1
3.84988,-3.00106,0.10516,-0.14168,-0.54797,1
3.84904,-3.00106,0.21032,-0.15002,-0.58006,1
3.8482,-3.00106,0.21032,-0.15835,-0.61214,1
3.84735,-2.9985,0.31548,-0.16669,-0.64421,1
3.84651,-3.00106,0.31548,-0.17502,-0.67626,1
3.8455,-3.00106,0.31548,-0.18336,-0.70832,1
3.84466,-3.00106,0.31548,-0.19169,-0.74037,1
3.84381,-3.00106,0.21032,-0.20002,-0.77239,1
3.8428,-3.00106,0.42063,-0.20836,-0.80444,1
3.84179,-3.00106,0.42063,-0.21669,-0.83646,1
3.84078,-3.00106,0.42063,-0.22503,-0.86846,1
3.83977,-3.00106,0.42063,-0.23336,-0.90047,1
3.83859,-2.9985,0.42063,-0.24169,-0.93247,1
3.83741,-3.00106,0.42063,-0.25003,-0.96446,1
3.83623,-3.00106,0.42063,-0.25836,-0.99643,1
3.83505,-3.00106,0.42063,-0.2667,-1.02841,1
3.8337,-2.9985,0.42063,-0.27503,-1.06037,1
3.83235,-2.9985,0.42063,-0.28337,-1.09232,1
3.831,-2.9985,0.52579,-0.29171,-1.12426,1
3.82949,-3.00106,0.52579,-0.30004,-1.15618,1
3.82814,-3.00106,0.52579,-0.30838,-1.18811,1
3.82662,-3.00106,0.52579,-0.31671,-1.22,1
3.8251,-3.00106,0.52579,-0.32504,-1.25186,1
3.82342,-3.00106,0.63095,-0.33337,-1.28373,1
3.82173,-3.00106,0.63095,-0.34171,-1.31558,1
3.82005,-2.9985,0.52579,-0.35003,-1.34741,1
3.81836,-2.9985,0.52579,-0.35837,-1.37922,1
3.81651,-2.9985,0.42063,-0.3667,-1.41102,1
3.81465,-2.9985,0.42063,-0.37503,-1.44281,1
3.8128,-3.00106,0.63095,-0.38336,-1.4746,1
3.81078,-3.00106,0.52579,-0.39169,-1.50634,1
3.80892,-3.00106,0.52579,-0.40003,-1.53812,1
3.8069,-2.9985,0.63095,-0.40836,-1.56984,1
3.80471,-3.00106,0.52579,-0.41669,-1.60156,1
3.80268,-3.00106,0.63095,-0.42503,-1.63326,1
3.80049,-2.9985,0.63095,-0.43336,-1.66495,1
3.79813,-3.00106,0.63095,-0.44169,-1.69659,1
3.79594,-2.9985,0.73611,-0.45003,-1.72824,1
3.79358,-2.9985,0.73611,-0.45836,-1.75986,1
3.79122,-3.00106,0.63095,-0.46669,-1.79146,1
3.78886,-2.9985,0.73611,-0.47503,-1.82306,1
3.78633,-2.9985,0.63095,-0.48336,-1.85462,1
3.78381,-3.00106,0.63095,-0.4917,-1.88617,1
3.78128,-3.00106,0.63095,-0.50003,-1.91769,1
3.77858,-3.00106,0.63095,-0.50837,-1.9492,1
3.77605,-3.00106,0.63095,-0.5167,-1.98069,1
3.77336,-3.00106,0.63095,-0.52504,-2.01215,1
3.77066,-2.9985,0.73611,-0.53337,-2.0436,1
3.76779,-2.9985,0.63095,-0.54171,-2.07501,1
3.7651,-3.00106,0.63095,-0.55005,-2.10641,1
3.76223,-3.00106,0.73611,-0.55838,-2.13779,1
3.75953,-3.00106,0.73611,-0.56671,-2.16912,1
3.75667,-2.9985,0.84127,-0.57505,-2.20044,1
3.7538,-3.00106,0.63095,-0.58338,-2.23171,1
3.75094,-3.00106,0.73611,-0.59171,-2.26299,1
3.74807,-3.00106,0.63095,-0.60004,-2.29424,1
3.74504,-2.9985,0.73611,-0.60838,-2.32546,1
3.74217,-3.00106,0.73611,-0.61671,-2.35666,1
3.73914,-2.9985,0.73611,-0.62505,-2.38784,1
3.73627,-3.00106,0.63095,-0.63338,-2.41898,1
3.73324,-3.00106,0.63095,-0.64172,-2.45012,1
3.7302,-3.00106,0.63095,-0.65005,-2.48121,1
3.72717,-2.9985,0.73611,-0.65838,-2.51227,1
3.72414,-3.00106,0.84127,-0.66672,-2.54334,1
3.72127,-2.9985,0.84127,-0.67505,-2.57436,1
3.71824,-3.00106,0.63095,-0.68339,-2.60537,1
3.7152,-2.9985,0.84127,-0.69172,-2.63633,1
3.71217,-3.00106,0.73611,-0.70005,-2.66728,1
3.70913,-3.00106,0.73611,-0.70838,-2.69819,1
3.7061,-3.00106,0.73611,-0.71671,-2.72908,1
3.70307,-2.9985,0.73611,-0.72504,-2.75994,1
3.70003,-2.9985,0.84127,-0.73338,-2.79079,1
3.697,-2.9985,0.73611,-0.74171,-2.82162,1
3.6938,-3.00106,0.73611,-0.75005,-2.85242,1
3.69076,-3.00106,0.73611,-0.75838,-2.8832,1
3.68773,-3.00106,0.63095,-0.76672,-2.91395,1
3.68469,-3.00106,0.73611,-0.77505,-2.94465,1
3.68166,-3.00106,0.73611,-0.78337,-2.97532,1
3.67863,-3.00106,0.73611,-0.79171,-3.006,1
3.67559,-3.00106,0.73611,-0.80005,-3.03666,1
3.67256,-2.9985,0.73611,-0.80838,-3.06728,1
3.66935,-3.00106,0.84127,-0.81672,-3.09787,1
3.66632,-3.00106,0.84127,-0.82505,-3.12843,1
3.66329,-3.00106,0.73611,-0.83338,-3.15897,1
3.66025,-2.9985,0.73611,-0.84171,-3.18949,1
3.65705,-2.9985,0.73611,-0.85005,-3.21998,1
3.65402,-3.00106,0.73611,-0.85838,-3.25045,1
3.65081,-3.00106,0.73611,-0.86672,-3.28089,1
3.64778,-3.00106,0.84127,-0.87505,-3.31129,1
3.64458,-3.00106,0.73611,-0.88339,-3.34169,1
3.64137,-3.00106,0.84127,-0.89172,-3.37205,1
3.63834,-3.00106,0.63095,-0.90005,-3.40238,1
3.63514,-2.9985,0.73611,-0.90838,-3.43268,1
3.63193,-3.00106,0.73611,-0.91672,-3.46296,1
3.62873,-3.00106,0.73611,-0.92505,-3.49322,1
3.62553,-3.00106,0.84127,-0.93339,-3.52346,1
3.62233,-3.00106,0.84127,-0.94172,-3.55366,1
3.61912,-3.00106,0.84127,-0.95006,-3.58385,1
3.61592,-2.9985,0.84127,-0.95839,-3.61399,1
3.61255,-2.9985,0.84127,-0.96673,-3.6441,1
3.60918,-2.9985,0.84127,-0.97506,-3.67421,1
3.60581,-2.9985,0.73611,-0.98339,-3.70426,1
3.60244,-3.00106,0.63095,-0.99173,-3.7343,1
3.59907,-3.00106,0.73611,-1.00006,-3.76431,1
3.59569,-3.00106,0.63095,-1.00839,-3.79429,1
3.59232,-2.9985,0.73611,-1.01673,-3.82424,1
3.58895,-3.00106,0.84127,-1.02507,-3.85417,1
3.58541,-3.00106,0.73611,-1.03339,-3.88405,1
3.58187,-3.00106,0.73611,-1.04173,-3.91392,1
3.5785,-3.00106,0.84127,-1.05006,-3.94375,1
3.57496,-3.00106,0.84127,-1.0584,-3.97356,1
3.57142,-3.00106,0.84127,-1.06673,-4.00334,1
3.56788,-3.00106,0.94643,-1.07507,-4.0331,1
3.56434,-3.00106,0.84127,-1.0834,-4.06283,1
3.5608,-3.00106,0.84127,-1.09174,-4.09251,1
3.55726,-3.00106,0.94643,-1.10007,-4.12218,1
3.55355,-2.9985,0.84127,-1.1084,-4.1518,1
3.55002,-3.00106,0.84127,-1.11674,-4.1814,1
3.54631,-3.00106,0.94643,-1.12507,-4.21097,1
3.5426,-3.00106,0.84127,-1.1334,-4.24051,1
3.53906,-3.00106,0.84127,-1.14173,-4.27,1
3.53535,-3.00106,0.84127,-1.15007,-4.29948,1
3.53164,-3.00106,0.84127,-1.1584,-4.32893,1
3.52793,-3.00106,0.94643,-1.16674,-4.35836,1
3.52406,-3.00106,0.94643,-1.17507,-4.38775,1
3.52035,-3.00106,0.94643,-1.18341,-4.41711,1
3.51647,-3.00106,0.94643,-1.19174,-4.44642,1
3.51276,-3.00106,0.84127,-1.20007,-4.47571,1
3.50889,-3.00106,0.94643,-1.20841,-4.50497,1
3.50501,-3.00106,0.94643,-1.21674,-4.5342,1
3.5013,-3.00106,0.84127,-1.22508,-4.5634,1
3.49726,-3.00106,0.94643,-1.23342,-4.59258,1
3.49338,-3.00106,0.84127,-1.24175,-4.62171,1
3.4895,-3.00106,0.94643,-1.25009,-4.65083,1
3.48563,-3.00106,0.84127,-1.25842,-4.67988,1
3.48175,-3.00106,0.94643,-1.26675,-4.7089,1
3.4777,-3.00106,0.94643,-1.27509,-4.73791,1
3.47383,-2.9985,0.94643,-1.28342,-4.76687,1
3.46995,-3.00106,0.94643,-1.29175,-4.7958,1
3.4659,-2.9985,0.94643,-1.30009,-4.82471,1
3.46203,-2.9985,0.94643,-1.30842,-4.85357,1
3.45815,-2.9985,0.94643,-1.31675,-4.88241,1
3.45427,-2.9985,0.94643,-1.32509,-4.91121,1
3.45023,-3.00106,0.94643,-1.33342,-4.93997,1
3.44635,-2.9985,0.94643,-1.34175,-4.9687,1
3.44231,-3.00106,0.94643,-1.35009,-4.99742,1
3.43843,-2.9985,0.94643,-1.35842,-5.02608,1
3.43455,-2.9985,0.94643,-1.36675,-5.05472,1
3.43051,-3.00106,0.94643,-1.37509,-5.08334,1
