Voltage,Current,Temperature,Capacity,WhAccu,Cnt
4.18579,0,23.76583,0,0,1
4.18579,0,23.76583,0,0,1
4.18579,0,23.87099,0,0,1
4.18579,0,23.87099,0,0,1
4.18579,0,23.87099,0,0,1
4.18579,0,23.87099,0,0,1
4.18579,0,23.87099,0,0,1
4.08704,-2.9985,23.87099,-0.00834,-0.03417,1
4.07255,-3.00106,23.76583,-0.01667,-0.06816,1
4.06193,-2.9985,23.87099,-0.025,-0.10205,1
4.0535,-2.9985,23.87099,-0.03333,-0.13586,1
4.04625,-2.9985,23.87099,-0.04167,-0.16962,1
4.03985,-2.9985,23.87099,-0.05,-0.2033,1
4.03428,-3.00106,23.97615,-0.05834,-0.23695,1
4.02923,-3.00106,23.87099,-0.06667,-0.27056,1
4.02468,-3.00106,23.97615,-0.07501,-0.30413,1
4.02046,-3.00106,23.97615,-0.08335,-0.33766,1
4.01675,-3.00106,23.87099,-0.09168,-0.37116,1
4.01321,-3.00106,24.0813,-0.10001,-0.40461,1
4.01001,-3.00106,24.0813,-0.10835,-0.43805,1
4.00698,-2.9985,24.18646,-0.11668,-0.47146,1
4.00411,-3.00106,24.0813,-0.12502,-0.50484,1
4.00142,-3.00106,24.29162,-0.13335,-0.53821,1
3.99889,-3.00106,24.29162,-0.14168,-0.57154,1
3.99653,-3.00106,24.29162,-0.15002,-0.60485,1
3.99434,-3.00106,24.29162,-0.15836,-0.63816,1
3.99214,-3.00106,24.18646,-0.16669,-0.67146,1
3.98995,-2.9985,24.0813,-0.17503,-0.70472,1
3.98793,-2.9985,24.0813,-0.18336,-0.73796,1
3.98608,-2.9985,24.18646,-0.19169,-0.77118,1
3.98405,-3.00106,24.0813,-0.20003,-0.8044,1
3.9822,-3.00106,24.0813,-0.20837,-0.8376,1
3.98035,-3.00106,23.97615,-0.2167,-0.87079,1
3.97849,-3.00106,24.0813,-0.22504,-0.90395,1
3.97664,-2.9985,24.0813,-0.23337,-0.9371,1
3.97495,-3.00106,24.0813,-0.24171,-0.97025,1
3.9731,-3.00106,24.0813,-0.25004,-1.00336,1
3.97141,-3.00106,24.18646,-0.25838,-1.03648,1
3.96973,-2.9985,24.18646,-0.26671,-1.06957,1
3.96804,-3.00106,24.29162,-0.27504,-1.10264,1
3.96636,-3.00106,24.29162,-0.28338,-1.13571,1
3.96467,-3.00106,24.39678,-0.29172,-1.16877,1
3.96298,-3.00106,24.50194,-0.30005,-1.20181,1
3.9613,-3.00106,24.50194,-0.30839,-1.23485,1
3.95978,-3.00106,24.50194,-0.31672,-1.26786,1
3.9581,-3.00106,24.50194,-0.32506,-1.30086,1
3.95641,-3.00106,24.39678,-0.3334,-1.33385,1
3.95472,-3.00106,24.6071,-0.34173,-1.36682,1
3.95321,-3.00106,24.6071,-0.35007,-1.39979,1
3.95152,-3.00106,24.6071,-0.3584,-1.43273,1
3.94984,-3.00106,24.6071,-0.36674,-1.46566,1
3.94798,-2.9985,24.50194,-0.37507,-1.49856,1
3.9463,-2.9985,24.50194,-0.3834,-1.53145,1
3.94444,-2.9985,24.50194,-0.39174,-1.56433,1
3.94276,-3.00106,24.50194,-0.40007,-1.5972,1
3.94073,-3.00106,24.39678,-0.40841,-1.63006,1
3.93888,-3.00106,24.29162,-0.41674,-1.6629,1
3.93686,-3.00106,24.29162,-0.42508,-1.69572,1
3.93483,-3.00106,24.29162,-0.43342,-1.72853,1
3.93281,-3.00106,24.29162,-0.44175,-1.76133,1
3.93062,-3.00106,24.18646,-0.45009,-1.7941,1
