Voltage,Current,Temperature,Capacity,WhAccu,Cnt
4.17604,-0.15069,23.97615,-0.00254,-0.0106,13
4.17301,-0.15325,23.97615,-0.00507,-0.02116,13
4.17014,-0.15069,23.97615,-0.00761,-0.03176,13
4.16761,-0.15069,23.76583,-0.01014,-0.04232,13
4.16509,-0.15325,23.66067,-0.01268,-0.0529,13
4.16273,-0.15325,23.76583,-0.01522,-0.06348,13
4.16053,-0.15069,23.76583,-0.01775,-0.07402,13
4.15834,-0.15069,23.97615,-0.02029,-0.08455,13
4.15632,-0.15069,23.87099,-0.02281,-0.09506,13
4.1543,-0.15069,23.76583,-0.02535,-0.10561,13
4.15244,-0.15325,23.76583,-0.02787,-0.11609,13
4.15042,-0.15325,23.76583,-0.03041,-0.12663,13
4.14857,-0.15069,23.87099,-0.03295,-0.13714,13
4.14688,-0.15325,23.87099,-0.03548,-0.14766,13
4.14503,-0.15069,23.87099,-0.03801,-0.15814,13
4.14334,-0.15325,23.87099,-0.04055,-0.16866,13
4.14166,-0.15325,23.76583,-0.0431,-0.17922,13
4.14014,-0.15325,23.76583,-0.04565,-0.18979,13
4.13845,-0.15069,23.87099,-0.04818,-0.20026,13
4.13694,-0.15325,23.87099,-0.05072,-0.21075,13
4.13542,-0.15325,23.87099,-0.05325,-0.22124,13
4.13407,-0.15325,23.87099,-0.05579,-0.23172,13
4.13255,-0.15325,23.87099,-0.05832,-0.24221,13
4.13121,-0.15069,23.76583,-0.06086,-0.25268,13
4.12986,-0.15069,23.87099,-0.06338,-0.26308,13
4.12851,-0.15325,23.87099,-0.06591,-0.27356,13
4.12716,-0.15325,23.76583,-0.06845,-0.28403,13
4.12598,-0.15325,23.66067,-0.07099,-0.29449,13
4.1248,-0.15325,23.87099,-0.07352,-0.30495,13
4.12362,-0.15069,23.76583,-0.07606,-0.31543,13
4.12244,-0.15325,23.76583,-0.07859,-0.32586,13
4.12126,-0.15325,23.87099,-0.08112,-0.33629,13
4.12008,-0.15069,23.97615,-0.08364,-0.34667,13
4.11907,-0.15069,23.76583,-0.08618,-0.35711,13
4.11789,-0.15325,23.76583,-0.08871,-0.36756,13
4.11688,-0.15325,23.97615,-0.09125,-0.37801,13
4.11587,-0.15069,23.76583,-0.09379,-0.38844,13
4.11502,-0.15069,23.76583,-0.09632,-0.39888,13
4.11401,-0.15069,23.76583,-0.09886,-0.40931,13
4.113,-0.15325,23.87099,-0.10139,-0.41974,13
4.11216,-0.15069,23.87099,-0.10393,-0.43017,13
4.11115,-0.15325,23.87099,-0.10646,-0.44059,13
4.1103,-0.15069,23.76583,-0.109,-0.45102,13
4.10946,-0.15069,23.87099,-0.11154,-0.46145,13
4.10862,-0.15325,23.97615,-0.11407,-0.47186,13
4.10794,-0.15325,23.97615,-0.1166,-0.48227,13
4.1071,-0.15325,23.76583,-0.11915,-0.49274,13
4.10626,-0.15325,23.76583,-0.12169,-0.50316,13
4.10558,-0.15325,23.87099,-0.12423,-0.51359,13
4.10474,-0.15069,24.0813,-0.12677,-0.52401,13
4.10407,-0.15325,23.97615,-0.12931,-0.53442,13
4.10339,-0.15325,23.76583,-0.13184,-0.54482,13
4.10255,-0.15325,23.76583,-0.13438,-0.55523,13
4.10204,-0.15325,24.18646,-0.13693,-0.56569,13
4.10137,-0.15069,23.97615,-0.13947,-0.5761,13
4.1007,-0.15325,23.66067,-0.14199,-0.58646,13
4.10002,-0.15069,23.55551,-0.14453,-0.59688,13
4.09935,-0.15325,23.76583,-0.14707,-0.60727,13
4.09867,-0.15325,24.0813,-0.1496,-0.61767,13
4.09817,-0.15325,23.97615,-0.15214,-0.62807,13
4.09766,-0.15069,23.87099,-0.15468,-0.63847,13
4.09699,-0.15325,23.66067,-0.15723,-0.6489,13
4.09648,-0.15069,23.76583,-0.15976,-0.65928,13
4.09598,-0.15069,23.76583,-0.1623,-0.66968,13
4.0953,-0.15325,23.97615,-0.16483,-0.68005,13
4.0948,-0.15069,23.87099,-0.16736,-0.69042,13
4.09429,-0.15325,23.87099,-0.1699,-0.70081,13
4.09379,-0.15069,23.76583,-0.17244,-0.71119,13
4.09328,-0.15069,23.87099,-0.17497,-0.72157,13
4.09277,-0.15069,23.87099,-0.1775,-0.73191,13
4.09227,-0.15325,23.87099,-0.18002,-0.74226,13
4.09193,-0.15325,23.87099,-0.18254,-0.75256,13
4.09143,-0.15325,23.87099,-0.18507,-0.76292,13
4.09092,-0.15325,23.97615,-0.18761,-0.7733,13
4.09041,-0.15069,23.87099,-0.19015,-0.78367,13
4.09008,-0.15325,23.97615,-0.19268,-0.79405,13
4.08957,-0.15325,23.76583,-0.19522,-0.80441,13
4.08923,-0.15069,23.87099,-0.19776,-0.8148,13
4.08873,-0.15069,23.87099,-0.20029,-0.82517,13
4.08839,-0.15069,23.87099,-0.20283,-0.83554,13
4.08805,-0.15069,23.76583,-0.20537,-0.8459,13
4.08755,-0.15069,23.87099,-0.2079,-0.85627,13
4.08721,-0.15069,23.76583,-0.21044,-0.86663,13
4.08687,-0.15069,23.87099,-0.21297,-0.877,13
4.08637,-0.15325,23.76583,-0.21551,-0.88737,13
4.08603,-0.15069,23.87099,-0.21804,-0.89771,13
4.08569,-0.15069,23.87099,-0.22058,-0.90806,13
4.08536,-0.15325,23.87099,-0.22311,-0.91843,13
4.08502,-0.15325,23.87099,-0.22565,-0.92878,13
4.08451,-0.15069,23.87099,-0.22818,-0.93914,13
4.08418,-0.15325,23.87099,-0.23072,-0.9495,13
4.08384,-0.15069,23.76583,-0.23326,-0.95987,13
4.08367,-0.15325,23.87099,-0.23578,-0.97018,13
4.08317,-0.15325,23.76583,-0.23832,-0.98055,13
4.083,-0.15069,23.76583,-0.24085,-0.99086,13
4.08266,-0.15069,23.87099,-0.24338,-1.00119,13
4.08232,-0.15325,23.76583,-0.24591,-1.01151,13
4.08199,-0.15325,23.76583,-0.24844,-1.02185,13
4.08165,-0.15325,23.87099,-0.25098,-1.03221,13
4.08131,-0.15069,23.87099,-0.25351,-1.04255,13
4.08098,-0.15325,23.87099,-0.25605,-1.0529,13
4.08064,-0.15069,23.76583,-0.25857,-1.06318,13
4.0803,-0.15325,23.87099,-0.26109,-1.07347,13
4.07996,-0.15069,23.87099,-0.26361,-1.08377,13
4.0798,-0.15069,23.97615,-0.26615,-1.09412,13
4.07946,-0.15069,23.97615,-0.26868,-1.10445,13
4.07912,-0.15069,23.76583,-0.27121,-1.11476,13
4.07878,-0.15325,23.76583,-0.27374,-1.1251,13
4.07862,-0.15069,23.97615,-0.27629,-1.13549,13
4.07828,-0.15069,24.18646,-0.27883,-1.14584,13
4.07794,-0.15069,23.66067,-0.28137,-1.15622,13
4.07777,-0.15069,23.66067,-0.28391,-1.16657,13
4.07744,-0.15325,23.97615,-0.28645,-1.17691,13
4.0771,-0.15069,24.0813,-0.28898,-1.18724,13
4.07693,-0.15069,23.87099,-0.29151,-1.19754,13
4.07659,-0.15325,23.55551,-0.29404,-1.20787,13
4.07626,-0.15069,23.66067,-0.29657,-1.21819,13
4.07609,-0.15069,23.87099,-0.29911,-1.22854,13
4.07575,-0.15325,24.0813,-0.30165,-1.23888,13
4.07558,-0.15069,23.97615,-0.30418,-1.24921,13
4.07524,-0.15069,23.87099,-0.30672,-1.25954,13
4.07491,-0.15325,23.55551,-0.30925,-1.26988,13
4.07457,-0.15325,23.66067,-0.31178,-1.28018,13
4.0744,-0.15325,23.76583,-0.31432,-1.29052,13
4.07406,-0.15069,23.97615,-0.31686,-1.30085,13
4.07373,-0.15069,23.97615,-0.31939,-1.31117,13
4.07356,-0.15325,23.87099,-0.32192,-1.32147,13
4.07322,-0.15069,23.66067,-0.32446,-1.33182,13
4.07288,-0.15325,23.76583,-0.32699,-1.34215,13
4.07255,-0.15069,23.76583,-0.32953,-1.35248,13
4.07238,-0.15069,23.87099,-0.33207,-1.3628,13
4.07204,-0.15325,23.97615,-0.3346,-1.37311,13
4.0717,-0.15325,23.97615,-0.33713,-1.38343,13
4.07137,-0.15325,23.87099,-0.33967,-1.39375,13
4.0712,-0.15069,23.87099,-0.34221,-1.40409,13
4.07086,-0.15325,23.87099,-0.34474,-1.41442,13
4.07052,-0.15069,23.87099,-0.34728,-1.42474,13
4.07019,-0.15325,23.76583,-0.34982,-1.43508,13
4.06985,-0.15325,23.87099,-0.35236,-1.4454,13
4.06951,-0.15325,23.87099,-0.35489,-1.45571,13
4.06918,-0.15325,23.87099,-0.35742,-1.466,13
4.06884,-0.15069,23.87099,-0.35996,-1.47634,13
4.0685,-0.15069,23.87099,-0.36249,-1.48664,13
4.06816,-0.15069,23.87099,-0.36502,-1.49695,13
4.06783,-0.15325,23.87099,-0.36756,-1.50727,13
4.06749,-0.15325,23.97615,-0.3701,-1.51759,13
4.06715,-0.15325,23.87099,-0.37263,-1.5279,13
4.06682,-0.15069,23.87099,-0.37517,-1.53822,13
4.06631,-0.15325,23.97615,-0.37772,-1.54857,13
4.06597,-0.15069,23.87099,-0.38025,-1.55887,13
4.06564,-0.15325,23.87099,-0.38278,-1.56918,13
4.06513,-0.15325,23.87099,-0.38532,-1.57949,13
4.06479,-0.15325,23.97615,-0.38786,-1.5898,13
4.06429,-0.15325,23.87099,-0.39039,-1.60011,13
4.06395,-0.15069,23.76583,-0.39293,-1.61042,13
4.06344,-0.15069,23.87099,-0.39546,-1.62071,13
4.06294,-0.15069,24.0813,-0.398,-1.63101,13
4.0626,-0.15325,23.97615,-0.40053,-1.64132,13
4.0621,-0.15069,23.87099,-0.40307,-1.65162,13
4.06159,-0.15069,23.66067,-0.4056,-1.66191,13
4.06109,-0.15069,23.76583,-0.40814,-1.67221,13
4.06058,-0.15069,24.0813,-0.41068,-1.68252,13
4.06007,-0.15325,23.97615,-0.41321,-1.6928,13
4.0594,-0.15325,23.87099,-0.41576,-1.70314,13
4.05889,-0.15069,23.66067,-0.4183,-1.71347,13
4.05839,-0.15069,23.87099,-0.42084,-1.72376,13
4.05771,-0.15325,24.0813,-0.42337,-1.73405,13
4.05721,-0.15069,23.97615,-0.42591,-1.74435,13
4.05653,-0.15325,23.66067,-0.42844,-1.75462,13
4.05603,-0.15069,23.87099,-0.43098,-1.76491,13
4.05535,-0.15325,24.18646,-0.43353,-1.77524,13
4.05468,-0.15325,23.66067,-0.43606,-1.78549,13
4.05401,-0.15325,23.55551,-0.43859,-1.79577,13
4.0535,-0.15325,24.0813,-0.44113,-1.80607,13
4.05283,-0.15069,24.18646,-0.44367,-1.81635,13
4.05215,-0.15325,23.76583,-0.4462,-1.82662,13
4.05131,-0.15325,23.55551,-0.44874,-1.8369,13
4.05063,-0.15325,23.97615,-0.45128,-1.84721,13
4.04996,-0.15069,24.0813,-0.45382,-1.85748,13
4.04929,-0.15325,24.0813,-0.45635,-1.86772,13
4.04861,-0.15325,23.97615,-0.45889,-1.878,13
4.04777,-0.15325,23.87099,-0.46142,-1.88825,13
4.04709,-0.15069,23.66067,-0.46395,-1.89851,13
4.04642,-0.15325,23.76583,-0.46649,-1.90877,13
4.04558,-0.15069,23.87099,-0.46903,-1.91904,13
4.0449,-0.15325,23.87099,-0.47156,-1.9293,13
4.04406,-0.15325,23.97615,-0.47409,-1.93953,13
4.04322,-0.15069,23.87099,-0.47663,-1.94979,13
4.04254,-0.15325,23.87099,-0.47917,-1.96007,13
4.0417,-0.15325,23.87099,-0.48171,-1.97031,13
4.04086,-0.15325,23.87099,-0.48424,-1.98056,13
4.04018,-0.15069,23.87099,-0.48678,-1.99081,13
4.03934,-0.15325,23.97615,-0.48932,-2.00106,13
4.0385,-0.15069,23.87099,-0.49185,-2.01129,13
4.03766,-0.15325,23.87099,-0.49438,-2.02152,13
4.03681,-0.15325,23.87099,-0.49692,-2.03176,13
4.03597,-0.15325,23.97615,-0.49946,-2.042,13
