Voltage,Current,Temperature,Capacity,WhAccu,Cnt
4.18363,-0.03831,-19.87496,0,0,3
4.17739,-0.07918,-19.87496,0,-0.00001,3
4.17402,-0.08939,-19.87496,0,-0.00001,3
4.17132,-0.0945,-19.87496,-0.00001,-0.00004,3
4.1693,-0.0945,-19.87496,-0.00001,-0.00005,3
4.16761,-0.0945,-19.87496,-0.00001,-0.00006,3
4.16593,-0.09706,-19.87496,-0.00002,-0.00007,3
4.16424,-0.09706,-19.87496,-0.00002,-0.00008,3
4.16289,-0.09706,-19.87496,-0.00002,-0.00009,3
4.16155,-0.0945,-19.87496,-0.00002,-0.0001,3
4.16003,-0.09706,-19.87496,-0.00003,-0.00011,3
4.15868,-0.09706,-19.87496,-0.00003,-0.00012,3
4.15716,-0.0945,-19.87496,-0.00003,-0.00013,3
4.15615,-0.0945,-19.87496,-0.00004,-0.00015,3
4.1548,-0.09706,-19.87496,-0.00004,-0.00016,3
4.15362,-0.0945,-19.87496,-0.00004,-0.00017,3
4.15261,-0.0945,-19.87496,-0.00004,-0.00018,3
4.15143,-0.09706,-19.87496,-0.00005,-0.00019,3
4.15042,-0.09706,-19.87496,-0.00005,-0.0002,3
4.14924,-0.09706,-19.87496,-0.00005,-0.00021,3
4.14823,-0.09706,-19.87496,-0.00005,-0.00022,3
4.14739,-0.09706,-19.87496,-0.00006,-0.00023,3
4.14638,-0.09706,-19.87496,-0.00006,-0.00025,3
4.14536,-0.09706,-19.87496,-0.00006,-0.00026,3
4.14452,-0.09706,-19.87496,-0.00006,-0.00027,3
4.14368,-0.09706,-19.87496,-0.00007,-0.00028,3
4.14284,-0.09706,-19.87496,-0.00007,-0.00029,3
4.14216,-0.0945,-19.87496,-0.00007,-0.0003,3
4.14132,-0.0945,-19.87496,-0.00008,-0.00031,3
4.14048,-0.09706,-19.87496,-0.00008,-0.00032,3
4.13559,-0.14814,-19.87496,-0.00008,-0.00034,3
4.12615,-0.20688,-19.87496,-0.00009,-0.00036,3
4.12059,-0.22221,-19.87496,-0.00009,-0.00039,3
4.11637,-0.22731,-19.87496,-0.0001,-0.00041,3
4.11283,-0.22987,-19.87496,-0.00011,-0.00044,3
4.1098,-0.22987,-19.87496,-0.00011,-0.00047,3
4.10693,-0.23242,-19.87496,-0.00012,-0.00049,3
4.1044,-0.22987,-19.87496,-0.00013,-0.00052,3
4.10171,-0.22987,-19.87496,-0.00013,-0.00055,3
4.09901,-0.23242,-19.87496,-0.00014,-0.00057,3
4.08064,-0.43164,-19.87496,-0.00015,-0.00062,3
4.04693,-0.65385,-19.87496,-0.00017,-0.00069,3
4.0267,-0.72025,-19.87496,-0.00019,-0.00078,3
4.01237,-0.74324,-19.87496,-0.00021,-0.00086,3
4.00057,-0.7509,-19.87496,-0.00023,-0.00094,3
3.99046,-0.75346,-19.87496,-0.00025,-0.00103,3
3.98136,-0.75601,-19.87496,-0.00027,-0.00111,3
3.97327,-0.75856,-19.87496,-0.00029,-0.0012,3
3.96585,-0.75856,-19.87496,-0.00031,-0.00128,3
3.95928,-0.76112,-19.87496,-0.00034,-0.00136,3
3.93079,-1.05228,-19.87496,-0.00037,-0.00148,3
3.88494,-1.36388,-19.87496,-0.0004,-0.00162,3
3.85797,-1.46349,-19.87496,-0.00044,-0.00178,3
3.83994,-1.4967,-19.87496,-0.00049,-0.00194,3
3.82628,-1.51202,-19.87496,-0.00053,-0.00209,3
3.81651,-1.51713,-19.87496,-0.00057,-0.00226,3
3.80707,-1.52224,-19.87496,-0.00061,-0.00242,3
3.79999,-1.52735,-19.87496,-0.00065,-0.00258,3
3.79459,-1.5299,-19.87496,-0.0007,-0.00274,3
3.7892,-1.53245,-19.87496,-0.00074,-0.00291,3
3.76493,-1.8134,-19.87496,-0.00079,-0.00309,3
3.72414,-2.14288,-19.87496,-0.00085,-0.00332,3
3.70071,-2.25526,-19.87496,-0.00091,-0.00355,3
3.6879,-2.29102,-19.87496,-0.00097,-0.00378,3
3.67896,-2.30634,-19.87496,-0.00104,-0.00402,3
3.67256,-2.31401,-19.87496,-0.0011,-0.00426,3
3.6675,-2.31911,-19.87496,-0.00117,-0.00449,3
3.66329,-2.32167,-19.87496,-0.00123,-0.00473,3
3.65992,-2.32422,-19.87496,-0.0013,-0.00497,3
3.65722,-2.32678,-19.87496,-0.00136,-0.0052,3
3.63581,-2.60517,-19.87496,-0.00143,-0.00546,3
3.59468,-2.98573,-19.87496,-0.00152,-0.00577,3
3.57564,-3.09811,-19.87496,-0.0016,-0.00606,3
3.56535,-3.13642,-19.87496,-0.00169,-0.00638,3
3.5576,-3.15685,-19.87496,-0.00178,-0.0067,3
3.55254,-3.16452,-19.87496,-0.00186,-0.00699,3
3.54867,-3.17218,-19.87496,-0.00195,-0.00731,3
3.54546,-3.17473,-19.87496,-0.00205,-0.00764,3
3.5426,-3.17729,-19.87496,-0.00213,-0.00795,3
3.54007,-3.17984,-19.87496,-0.00222,-0.00826,3
3.52895,-3.31265,-19.98012,-0.00231,-0.00859,3
3.51546,-3.4327,-19.98012,-0.0024,-0.00891,3
3.50686,-3.48378,-19.98012,-0.0025,-0.00924,3
3.50231,-3.4991,-19.98012,-0.0026,-0.00959,3
3.49844,-3.50676,-19.98012,-0.0027,-0.00994,3
3.49574,-3.51187,-19.98012,-0.00279,-0.01027,3
3.49355,-3.51443,-19.98012,-0.00289,-0.01061,3
3.49136,-3.51698,-19.98012,-0.00299,-0.01096,3
3.48933,-3.51954,-19.98012,-0.00308,-0.01129,3
3.48748,-3.52209,-19.98012,-0.00319,-0.01165,3
3.48849,-3.48122,-19.98012,-0.00328,-0.01198,3
3.49102,-3.44291,-19.98012,-0.00337,-0.0123,3
3.49119,-3.43014,-19.98012,-0.00347,-0.01264,3
3.49068,-3.42759,-19.98012,-0.00357,-0.01298,3
3.48967,-3.42759,-19.98012,-0.00366,-0.0133,3
3.48883,-3.42759,-19.98012,-0.00376,-0.01364,3
3.48748,-3.42759,-19.98012,-0.00385,-0.01398,3
3.4863,-3.42759,-19.98012,-0.00395,-0.0143,3
3.48529,-3.43014,-19.98012,-0.00404,-0.01463,3
3.48411,-3.43014,-19.98012,-0.00414,-0.01497,3
3.47501,-3.55018,-19.98012,-0.00424,-0.01532,3
3.46169,-3.68044,-19.98012,-0.00434,-0.01566,3
3.45495,-3.72386,-19.98012,-0.00444,-0.01602,3
3.4509,-3.74174,-19.98012,-0.00455,-0.01639,3
3.44837,-3.74685,-19.98012,-0.00465,-0.01673,3
3.44635,-3.75196,-19.98012,-0.00476,-0.0171,3
3.44467,-3.75451,-19.98012,-0.00486,-0.01746,3
3.44298,-3.75707,-19.98012,-0.00496,-0.01781,3
3.44163,-3.75962,-19.98012,-0.00507,-0.01817,3
3.44028,-3.75962,-19.98012,-0.00517,-0.01854,3
3.42629,-3.95118,-19.98012,-0.00528,-0.0189,3
3.40809,-4.13507,-19.98012,-0.00539,-0.01929,3
3.39882,-4.20148,-19.98012,-0.00551,-0.0197,3
3.39359,-4.22702,-19.98012,-0.00563,-0.02011,3
