Voltage,Current,Temperature,Capacity,WhAccu,Cnt
4.17402,-1.20553,23.87099,0,0,7
4.16559,-1.08549,23.87099,-0.00003,-0.00013,7
4.16256,-1.05228,23.87099,-0.00006,-0.00026,7
4.16155,-1.04462,23.87099,-0.00009,-0.00038,7
4.16104,-1.04207,23.87099,-0.00012,-0.0005,7
4.16053,-1.04207,23.87099,-0.00015,-0.00062,7
4.16037,-1.04207,23.87099,-0.00018,-0.00074,7
4.16003,-1.03951,23.87099,-0.00021,-0.00086,7
4.15986,-1.03951,23.87099,-0.00024,-0.00098,7
4.15952,-1.04207,23.87099,-0.00026,-0.0011,7
4.16003,-1.01397,23.87099,-0.00029,-0.00122,7
4.1602,-0.99609,23.87099,-0.00032,-0.00134,7
4.16003,-0.99099,23.87099,-0.00035,-0.00145,7
4.16003,-0.99099,23.87099,-0.00038,-0.00157,7
4.15986,-0.99099,23.87099,-0.0004,-0.00168,7
4.15969,-0.98843,23.87099,-0.00043,-0.0018,7
4.15952,-0.98843,23.87099,-0.00046,-0.00191,7
4.15935,-0.99099,23.87099,-0.00049,-0.00203,7
4.15919,-0.98843,23.87099,-0.00051,-0.00214,7
4.15919,-0.98843,23.87099,-0.00054,-0.00226,7
4.1548,-1.19276,23.87099,-0.00057,-0.00237,7
4.15143,-1.32557,23.87099,-0.0006,-0.00252,7
4.15025,-1.35878,23.87099,-0.00064,-0.00267,7
4.14975,-1.36899,23.87099,-0.00068,-0.00283,7
4.14941,-1.37155,23.87099,-0.00072,-0.00298,7
4.14924,-1.37155,23.87099,-0.00076,-0.00314,7
4.1489,-1.37155,23.87099,-0.00079,-0.0033,7
4.14874,-1.37155,23.87099,-0.00083,-0.00346,7
4.14857,-1.37155,23.87099,-0.00087,-0.00362,7
4.1484,-1.37155,23.87099,-0.00091,-0.00377,7
4.1157,-3.73663,23.87099,-0.001,-0.00417,7
4.09783,-3.89754,23.87099,-0.00111,-0.0046,7
4.09025,-3.96139,23.87099,-0.00122,-0.00505,7
4.08772,-3.97927,23.87099,-0.00133,-0.00551,7
4.0862,-3.98949,23.87099,-0.00144,-0.00596,7
4.08502,-3.99204,23.87099,-0.00155,-0.0064,7
4.08418,-3.99204,23.87099,-0.00166,-0.00686,7
4.08333,-3.9946,23.87099,-0.00177,-0.00732,7
4.08266,-3.9946,23.87099,-0.00188,-0.00777,7
4.08199,-3.9946,23.87099,-0.00199,-0.00822,7
4.06547,-5.21034,23.87099,-0.0021,-0.00867,7
4.05451,-5.3406,23.87099,-0.00225,-0.00928,7
4.04979,-5.39168,23.87099,-0.0024,-0.00988,7
4.04777,-5.40956,23.87099,-0.00255,-0.01048,7
4.04625,-5.41722,23.87099,-0.0027,-0.01108,7
4.04524,-5.41722,23.87099,-0.00285,-0.01169,7
4.04423,-5.42233,23.87099,-0.003,-0.0123,7
4.04356,-5.42233,23.87099,-0.00315,-0.01292,7
4.04271,-5.42233,23.87099,-0.0033,-0.01353,7
4.04187,-5.42489,23.87099,-0.00346,-0.01414,7
4.13711,-0.50826,23.87099,-0.00356,-0.01458,7
4.14587,-0.51593,23.87099,-0.00358,-0.01463,7
4.14992,-0.51848,23.87099,-0.00359,-0.01469,7
4.15194,-0.51848,23.87099,-0.00361,-0.01475,7
